trigger_level,trigger_hour,goal_level,goal_hour,percent_complete,raw_count,direction
-0.236,1300,0.5,1300,97,434,Below
-0.236,1300,0.618,1200,23,122,Above
-0.236,1300,0.618,1500,43,10,Below
-0.236,1300,0.786,1600,55,378,Above
-0.236,1300,0.786,1600,49,21,Below
-0.236,1300,1.0,1600,80,709,Above
-0.236,1300,1.0,1400,35,898,Below
-0.236,1400,-1.0,1200,42,143,Above
-0.236,1400,-1.0,0900,42,34,Below
-0.236,1400,-0.786,0900,61,150,Above
-0.236,1400,-0.786,1600,58,453,Below
-0.236,1400,-0.618,1500,91,188,Above
-0.236,1400,-0.618,1600,26,681,Below
-0.236,1400,-0.5,OPEN,95,477,Above
-0.236,1400,-0.5,1600,67,823,Below
-0.236,1400,-0.382,1500,97,332,Above
-0.236,1400,-0.382,1500,5,985,Below
-0.236,1400,0.0,1200,47,496,Above
-0.236,1400,0.0,1300,24,157,Below
-0.236,1400,0.236,0900,81,376,Above
-0.236,1400,0.236,1400,65,979,Below
-0.236,1400,0.382,0900,44,379,Above
-0.236,1400,0.382,1000,54,724,Below
-0.236,1400,0.5,1300,34,318,Above
-0.236,1400,0.5,1500,44,437,Below
-0.236,1400,0.618,1400,64,572,Above
-0.236,1400,0.618,1500,85,672,Below
-0.236,1400,0.786,1400,18,859,Above
-0.236,1400,0.786,OPEN,91,869,Below
-0.236,1400,1.0,1100,18,549,Above
-0.236,1400,1.0,1000,48,46,Below
-0.236,1500,-1.0,1000,97,136,Above
-0.236,1500,-1.0,1300,39,601,Below
-0.236,1500,-0.786,1400,76,647,Above
-0.236,1500,-0.786,1000,53,671,Below
-0.236,1500,-0.618,1500,59,694,Above
-0.236,1500,-0.618,1200,54,223,Below
-0.236,1500,-0.5,1200,25,753,Above
-0.236,1500,-0.5,OPEN,24,498,Below
-0.236,1500,-0.382,1000,5,672,Above
-0.236,1500,-0.382,1400,63,352,Below
-0.236,1500,0.0,0900,95,167,Above
-0.236,1500,0.0,OPEN,86,472,Below
-0.236,1500,0.236,1400,20,322,Above
-0.236,1500,0.236,0900,22,868,Below
-0.236,1500,0.382,1500,87,892,Above
-0.236,1500,0.382,1400,50,691,Below
-0.236,1500,0.5,1100,49,441,Above
-0.236,1500,0.5,1600,90,655,Below
-0.236,1500,0.618,1200,56,808,Above
-0.236,1500,0.618,OPEN,89,305,Below
-0.236,1500,0.786,1200,86,669,Above
-0.236,1500,0.786,1600,91,410,Below
-0.236,1500,1.0,0900,65,546,Above
-0.236,1500,1.0,1600,40,143,Below
-0.236,1600,-1.0,0900,37,911,Above
-0.236,1600,-1.0,1400,39,780,Below
-0.236,1600,-0.786,1500,98,234,Above
-0.236,1600,-0.786,OPEN,18,155,Below
-0.236,1600,-0.618,1000,87,758,Above
-0.236,1600,-0.618,1100,61,10,Below
-0.236,1600,-0.5,OPEN,24,438,Above
-0.236,1600,-0.5,0900,97,354,Below
-0.236,1600,-0.382,1400,92,924,Above
-0.236,1600,-0.382,1300,82,34,Below
-0.236,1600,0.0,1000,72,650,Above
-0.236,1600,0.0,1500,96,939,Below
-0.236,1600,0.236,0900,54,411,Above
-0.236,1600,0.236,1300,88,902,Below
-0.236,1600,0.382,1300,20,643,Above
-0.236,1600,0.382,1400,95,882,Below
-0.236,1600,0.5,1600,30,19,Above
-0.236,1600,0.5,1500,17,965,Below
-0.236,1600,0.618,1100,72,488,Above
-0.236,1600,0.618,1600,62,177,Below
-0.236,1600,0.786,1100,8,163,Above
-0.236,1600,0.786,1000,80,281,Below
-0.236,1600,1.0,1400,51,78,Above
-0.236,1600,1.0,0900,4,797,Below
0.0,OPEN,-1.0,1100,1,614,Above
0.0,OPEN,-1.0,1600,41,630,Below
0.0,OPEN,-0.786,1600,7,76,Above
0.0,OPEN,-0.786,1000,93,126,Below
0.0,OPEN,-0.618,1100,41,918,Above
0.0,OPEN,-0.618,1200,12,277,Below
0.0,OPEN,-0.5,1500,73,517,Above
0.0,OPEN,-0.5,1400,72,317,Below
0.0,OPEN,-0.382,1500,1,767,Above
0.0,OPEN,-0.382,1400,59,800,Below
0.0,OPEN,-0.236,1400,39,841,Above
0.0,OPEN,-0.236,1000,84,160,Below
0.0,OPEN,0.236,1600,68,744,Above
0.0,OPEN,0.236,1100,30,443,Below
0.0,OPEN,0.382,0900,54,218,Above
0.0,OPEN,0.382,1400,24,22,Below
0.0,OPEN,0.5,1400,91,115,Above
0.0,OPEN,0.5,1000,69,716,Below
0.0,OPEN,0.618,1300,81,596,Above
0.0,OPEN,0.618,1200,83,201,Below
0.0,OPEN,0.786,1000,82,735,Above
0.0,OPEN,0.786,1500,61,153,Below
0.0,OPEN,1.0,1600,67,24,Above
0.0,OPEN,1.0,1400,54,556,Below
0.0,0900,-1.0,1000,13,954,Above
0.0,0900,-1.0,1000,99,528,Below
0.0,0900,-0.786,1300,48,994,Above
0.0,0900,-0.786,0900,50,593,Below
0.0,0900,-0.618,1100,91,601,Above
0.0,0900,-0.618,OPEN,82,563,Below
0.0,0900,-0.5,1400,62,182,Above
0.0,0900,-0.5,0900,26,531,Below
0.0,0900,-0.382,1300,35,930,Above
0.0,0900,-0.382,1400,23,923,Below
0.0,0900,-0.236,1600,5,294,Above
0.0,0900,-0.236,1500,54,858,Below
0.0,0900,0.236,1000,74,547,Above
0.0,0900,0.236,1000,97,293,Below
0.0,0900,0.382,1000,74,175,Above
0.0,0900,0.382,1200,89,697,Below
0.0,0900,0.5,1400,53,193,Above
0.0,0900,0.5,1500,93,836,Below
0.0,0900,0.618,1300,50,797,Above
0.0,0900,0.618,1600,58,336,Below
0.0,0900,0.786,1500,0,678,Above
0.0,0900,0.786,1000,55,717,Below
0.0,0900,1.0,1500,2,767,Above
0.0,0900,1.0,OPEN,6,292,Below
0.0,1000,-1.0,1300,90,473,Above
0.0,1000,-1.0,1400,70,181,Below
0.0,1000,-0.786,1200,40,132,Above
0.0,1000,-0.786,1100,32,699,Below
0.0,1000,-0.618,OPEN,36,708,Above
0.0,1000,-0.618,1200,98,441,Below
0.0,1000,-0.5,1000,47,233,Above
0.0,1000,-0.5,1000,46,455,Below
0.0,1000,-0.382,OPEN,13,456,Above
0.0,1000,-0.382,1400,23,637,Below
0.0,1000,-0.236,1300,81,59,Above
0.0,1000,-0.236,1300,77,507,Below
0.0,1000,0.236,0900,26,280,Above
0.0,1000,0.236,1500,35,256,Below
0.0,1000,0.382,1600,78,396,Above
0.0,1000,0.382,1500,97,993,Below
0.0,1000,0.5,1100,95,710,Above
0.0,1000,0.5,0900,12,10,Below
0.0,1000,0.618,1600,61,88,Above
0.0,1000,0.618,0900,92,107,Below
0.0,1000,0.786,1400,70,486,Above
0.0,1000,0.786,1600,30,713,Below
0.0,1000,1.0,1500,37,23,Above
0.0,1000,1.0,0900,90,319,Below
0.0,1100,-1.0,1600,80,366,Above
0.0,1100,-1.0,1100,55,103,Below
0.0,1100,-0.786,1200,84,454,Above
0.0,1100,-0.786,1200,21,300,Below
0.0,1100,-0.618,OPEN,15,315,Above
0.0,1100,-0.618,1400,42,282,Below
0.0,1100,-0.5,1200,1,141,Above
0.0,1100,-0.5,1300,38,491,Below
0.0,1100,-0.382,1200,80,994,Above
0.0,1100,-0.382,1000,68,669,Below
0.0,1100,-0.236,1600,36,497,Above
0.0,1100,-0.236,1600,68,435,Below
0.0,1100,0.236,1100,65,274,Above
0.0,1100,0.236,1300,85,841,Below
0.0,1100,0.382,1400,21,683,Above
0.0,1100,0.382,OPEN,28,431,Below
0.0,1100,0.5,OPEN,17,336,Above
0.0,1100,0.5,1500,96,522,Below
0.0,1100,0.618,0900,3,269,Above
0.0,1100,0.618,OPEN,26,692,Below
0.0,1100,0.786,1600,27,115,Above
0.0,1100,0.786,1300,54,237,Below
0.0,1100,1.0,0900,61,473,Above
0.0,1100,1.0,1500,86,891,Below
0.0,1200,-1.0,1500,55,634,Above
0.0,1200,-1.0,OPEN,17,703,Below
0.0,1200,-0.786,OPEN,42,304,Above
0.0,1200,-0.786,1400,78,667,Below
0.0,1200,-0.618,0900,53,508,Above
0.0,1200,-0.618,1000,57,717,Below
0.0,1200,-0.5,0900,70,257,Above
0.0,1200,-0.5,1300,6,305,Below
0.0,1200,-0.382,OPEN,85,515,Above
0.0,1200,-0.382,OPEN,67,503,Below
0.0,1200,-0.236,1200,51,891,Above
0.0,1200,-0.236,1600,89,855,Below
0.0,1200,0.236,1000,46,853,Above
0.0,1200,0.236,1300,55,700,Below
0.0,1200,0.382,1300,19,993,Above
0.0,1200,0.382,1300,71,74,Below
0.0,1200,0.5,1400,23,393,Above
0.0,1200,0.5,1600,82,991,Below
0.0,1200,0.618,1000,54,837,Above
0.0,1200,0.618,1300,61,295,Below
0.0,1200,0.786,1000,74,221,Above
0.0,1200,0.786,0900,40,563,Below
0.0,1200,1.0,0900,64,552,Above
0.0,1200,1.0,1400,16,303,Below
0.0,1300,-1.0,1500,88,216,Above
0.0,1300,-1.0,1500,21,972,Below
0.0,1300,-0.786,0900,18,578,Above
0.0,1300,-0.786,OPEN,34,123,Below
0.0,1300,-0.618,1300,51,862,Above
0.0,1300,-0.618,1000,36,330,Below
0.0,1300,-0.5,1200,0,228,Above
0.0,1300,-0.5,1300,52,537,Below
0.0,1300,-0.382,OPEN,39,547,Above
0.0,1300,-0.382,OPEN,99,595,Below
0.0,1300,-0.236,1400,58,544,Above
0.0,1300,-0.236,1400,43,702,Below
0.0,1300,0.236,1100,78,171,Above
0.0,1300,0.236,1400,77,599,Below
0.0,1300,0.382,0900,95,668,Above
0.0,1300,0.382,OPEN,9,443,Below
0.0,1300,0.5,1300,11,847,Above
0.0,1300,0.5,1100,31,882,Below
0.0,1300,0.618,1200,0,447,Above
0.0,1300,0.618,1000,57,207,Below
0.0,1300,0.786,OPEN,17,911,Above
0.0,1300,0.786,1400,22,544,Below
0.0,1300,1.0,OPEN,78,53,Above
0.0,1300,1.0,1400,78,557,Below
0.0,1400,-1.0,1600,63,228,Above
0.0,1400,-1.0,0900,68,838,Below
0.0,1400,-0.786,OPEN,54,899,Above
0.0,1400,-0.786,1300,79,608,Below
0.0,1400,-0.618,1000,79,343,Above
0.0,1400,-0.618,1400,78,588,Below
0.0,1400,-0.5,OPEN,28,555,Above
0.0,1400,-0.5,1400,40,690,Below
0.0,1400,-0.382,0900,70,524,Above
0.0,1400,-0.382,1600,42,912,Below
0.0,1400,-0.236,1100,0,582,Above
0.0,1400,-0.236,1400,95,527,Below
0.0,1400,0.236,0900,9,592,Above
0.0,1400,0.236,1200,29,749,Below
0.0,1400,0.382,OPEN,59,218,Above
0.0,1400,0.382,1000,73,636,Below
0.0,1400,0.5,1500,63,725,Above
0.0,1400,0.5,OPEN,79,562,Below
0.0,1400,0.618,0900,63,503,Above
0.0,1400,0.618,1100,57,139,Below
0.0,1400,0.786,1600,70,22,Above
0.0,1400,0.786,1300,86,453,Below
0.0,1400,1.0,OPEN,62,995,Above
0.0,1400,1.0,1600,74,83,Below
0.0,1500,-1.0,1200,47,436,Above
0.0,1500,-1.0,1500,37,50,Below
0.0,1500,-0.786,1500,39,375,Above
0.0,1500,-0.786,1500,96,666,Below
0.0,1500,-0.618,1600,56,139,Above
0.0,1500,-0.618,1600,61,993,Below
0.0,1500,-0.5,OPEN,67,346,Above
0.0,1500,-0.5,1500,49,377,Below
0.0,1500,-0.382,1200,57,724,Above
0.0,1500,-0.382,1400,20,923,Below
0.0,1500,-0.236,OPEN,28,161,Above
0.0,1500,-0.236,1100,17,563,Below
0.0,1500,0.236,OPEN,44,91,Above
0.0,1500,0.236,OPEN,72,23,Below
0.0,1500,0.382,1100,28,744,Above
0.0,1500,0.382,1500,81,413,Below
0.0,1500,0.5,1600,46,116,Above
0.0,1500,0.5,1200,76,88,Below
0.0,1500,0.618,1100,18,867,Above
0.0,1500,0.618,OPEN,25,738,Below
0.0,1500,0.786,1200,81,489,Above
0.0,1500,0.786,OPEN,2,459,Below
0.0,1500,1.0,OPEN,41,796,Above
0.0,1500,1.0,OPEN,32,597,Below
0.0,1600,-1.0,1000,55,840,Above
0.0,1600,-1.0,1000,48,576,Below
0.0,1600,-0.786,1100,71,317,Above
0.0,1600,-0.786,1100,6,55,Below
0.0,1600,-0.618,1300,15,417,Above
0.0,1600,-0.618,OPEN,61,138,Below
0.0,1600,-0.5,1300,24,275,Above
0.0,1600,-0.5,1500,79,153,Below
0.0,1600,-0.382,1300,28,496,Above
0.0,1600,-0.382,1400,15,157,Below
0.0,1600,-0.236,1400,77,820,Above
0.0,1600,-0.236,1600,32,547,Below
0.0,1600,0.236,1000,44,733,Above
0.0,1600,0.236,0900,51,77,Below
0.0,1600,0.382,OPEN,13,629,Above
0.0,1600,0.382,OPEN,11,739,Below
0.0,1600,0.5,1500,12,599,Above
0.0,1600,0.5,1200,97,757,Below
0.0,1600,0.618,1100,27,825,Above
0.0,1600,0.618,1600,39,587,Below
0.0,1600,0.786,1400,86,88,Above
0.0,1600,0.786,0900,80,263,Below
0.0,1600,1.0,1000,83,285,Above
0.0,1600,1.0,1500,54,277,Below
0.236,OPEN,-1.0,1100,65,521,Above
0.236,OPEN,-1.0,1000,77,793,Below
0.236,OPEN,-0.786,1300,33,565,Above
0.236,OPEN,-0.786,1100,76,201,Below
0.236,OPEN,-0.618,1100,21,27,Above
0.236,OPEN,-0.618,1000,93,382,Below
0.236,OPEN,-0.5,1000,70,489,Above
0.236,OPEN,-0.5,1200,5,93,Below
0.236,OPEN,-0.382,1200,47,656,Above
0.236,OPEN,-0.382,1000,10,152,Below
0.236,OPEN,-0.236,1200,68,544,Above
0.236,OPEN,-0.236,1000,36,18,Below
0.236,OPEN,0.0,OPEN,92,975,Above
0.236,OPEN,0.0,1500,25,414,Below
0.236,OPEN,0.382,1300,20,898,Above
0.236,OPEN,0.382,1500,71,627,Below
0.236,OPEN,0.5,1400,34,640,Above
0.236,OPEN,0.5,1300,13,787,Below
0.236,OPEN,0.618,OPEN,33,178,Above
0.236,OPEN,0.618,1000,16,972,Below
0.236,OPEN,0.786,1400,0,789,Above
0.236,OPEN,0.786,0900,3,947,Below
0.236,OPEN,1.0,1600,84,223,Above
0.236,OPEN,1.0,1200,3,859,Below
0.236,0900,-1.0,OPEN,18,651,Above
0.236,0900,-1.0,1300,73,875,Below
0.236,0900,-0.786,1000,7,646,Above
0.236,0900,-0.786,1600,10,456,Below
0.236,0900,-0.618,0900,11,850,Above
0.236,0900,-0.618,1200,7,771,Below
0.236,0900,-0.5,1200,99,531,Above
0.236,0900,-0.5,1500,83,121,Below
0.236,0900,-0.382,1300,35,486,Above
0.236,0900,-0.382,1200,84,863,Below
0.236,0900,-0.236,1400,49,487,Above
0.236,0900,-0.236,1400,19,225,Below
0.236,0900,0.0,OPEN,6,914,Above
0.236,0900,0.0,1300,25,431,Below
0.236,0900,0.382,1300,60,565,Above
0.236,0900,0.382,1400,43,851,Below
0.236,0900,0.5,1300,61,387,Above
0.236,0900,0.5,0900,16,60,Below
0.236,0900,0.618,1000,37,929,Above
0.236,0900,0.618,1500,9,129,Below
0.236,0900,0.786,1300,20,257,Above
0.236,0900,0.786,1400,84,66,Below
0.236,0900,1.0,0900,87,810,Above
0.236,0900,1.0,1600,55,741,Below
0.236,1000,-1.0,1600,95,981,Above
0.236,1000,-1.0,1600,51,947,Below
0.236,1000,-0.786,0900,74,800,Above
0.236,1000,-0.786,1500,56,189,Below
0.236,1000,-0.618,1400,86,486,Above
0.236,1000,-0.618,0900,32,222,Below
0.236,1000,-0.5,OPEN,17,696,Above
0.236,1000,-0.5,1000,97,605,Below
0.236,1000,-0.382,1300,50,891,Above
0.236,1000,-0.382,1500,17,631,Below
0.236,1000,-0.236,1200,71,902,Above
0.236,1000,-0.236,1100,9,352,Below
0.236,1000,0.0,0900,48,148,Above
0.236,1000,0.0,1100,57,227,Below
0.236,1000,0.382,1500,32,952,Above
0.236,1000,0.382,1000,88,845,Below
0.236,1000,0.5,1000,81,750,Above
0.236,1000,0.5,1300,57,288,Below
0.236,1000,0.618,1500,79,842,Above
0.236,1000,0.618,1600,33,830,Below
0.236,1000,0.786,1600,7,539,Above
0.236,1000,0.786,1300,4,419,Below
0.236,1000,1.0,1000,12,348,Above
0.236,1000,1.0,0900,89,625,Below
0.236,1100,-1.0,0900,74,117,Above
0.236,1100,-1.0,1300,76,494,Below
0.236,1100,-0.786,1200,75,267,Above
0.236,1100,-0.786,1500,6,291,Below
0.236,1100,-0.618,1400,75,25,Above
0.236,1100,-0.618,1600,39,263,Below
0.236,1100,-0.5,1200,31,792,Above
0.236,1100,-0.5,1100,12,526,Below
0.236,1100,-0.382,1200,76,178,Above
0.236,1100,-0.382,1500,49,664,Below
0.236,1100,-0.236,1000,6,49,Above
0.236,1100,-0.236,1100,14,761,Below
0.236,1100,0.0,OPEN,84,719,Above
0.236,1100,0.0,1200,3,20,Below
0.236,1100,0.382,1200,22,230,Above
0.236,1100,0.382,1500,90,496,Below
0.236,1100,0.5,1100,76,672,Above
0.236,1100,0.5,1200,79,680,Below
0.236,1100,0.618,1200,24,309,Above
0.236,1100,0.618,1600,96,741,Below
0.236,1100,0.786,1300,11,846,Above
0.236,1100,0.786,1500,53,293,Below
0.236,1100,1.0,0900,98,206,Above
0.236,1100,1.0,1400,97,854,Below
0.236,1200,-1.0,1300,57,599,Above
0.236,1200,-1.0,OPEN,67,190,Below
0.236,1200,-0.786,1600,70,577,Above
0.236,1200,-0.786,1000,71,110,Below
0.236,1200,-0.618,1600,73,692,Above
0.236,1200,-0.618,1200,14,687,Below
0.236,1200,-0.5,1300,92,604,Above
0.236,1200,-0.5,1300,50,531,Below
0.236,1200,-0.382,0900,3,872,Above
0.236,1200,-0.382,1600,79,813,Below
0.236,1200,-0.236,0900,86,981,Above
0.236,1200,-0.236,1000,35,110,Below
0.236,1200,0.0,1200,8,582,Above
0.236,1200,0.0,1000,17,948,Below
0.236,1200,0.382,1400,62,642,Above
0.236,1200,0.382,1100,97,114,Below
0.236,1200,0.5,0900,92,434,Above
0.236,1200,0.5,1100,78,37,Below
0.236,1200,0.618,OPEN,68,875,Above
0.236,1200,0.618,OPEN,38,873,Below
0.236,1200,0.786,1000,90,865,Above
0.236,1200,0.786,1300,45,179,Below
0.236,1200,1.0,OPEN,38,99,Above
0.236,1200,1.0,1400,61,303,Below
0.236,1300,-1.0,OPEN,21,141,Above
0.236,1300,-1.0,1100,58,978,Below
0.236,1300,-0.786,0900,70,224,Above
0.236,1300,-0.786,1500,48,481,Below
0.236,1300,-0.618,1500,94,248,Above
0.236,1300,-0.618,0900,47,60,Below
0.236,1300,-0.5,OPEN,54,737,Above
0.236,1300,-0.5,1600,89,89,Below
0.236,1300,-0.382,1100,76,920,Above
0.236,1300,-0.382,1100,79,969,Below
0.236,1300,-0.236,OPEN,66,223,Above
0.236,1300,-0.236,1600,85,123,Below
0.236,1300,0.0,1400,48,597,Above
0.236,1300,0.0,1100,84,833,Below
0.236,1300,0.382,1400,94,53,Above
0.236,1300,0.382,1400,52,93,Below
0.236,1300,0.5,1200,27,537,Above
0.236,1300,0.5,OPEN,20,984,Below
0.236,1300,0.618,1000,36,342,Above
0.236,1300,0.618,0900,29,54,Below
0.236,1300,0.786,1100,77,71,Above
0.236,1300,0.786,1100,99,477,Below
0.236,1300,1.0,1400,18,374,Above
0.236,1300,1.0,1100,43,126,Below
0.236,1400,-1.0,1200,33,715,Above
0.236,1400,-1.0,1600,54,787,Below
0.236,1400,-0.786,1200,76,240,Above
0.236,1400,-0.786,1300,9,531,Below
0.236,1400,-0.618,1000,90,453,Above
0.236,1400,-0.618,OPEN,20,401,Below
0.236,1400,-0.5,1400,91,890,Above
0.236,1400,-0.5,1200,77,94,Below
0.236,1400,-0.382,OPEN,48,786,Above
0.236,1400,-0.382,1600,68,67,Below
0.236,1400,-0.236,1100,61,488,Above
0.236,1400,-0.236,1300,60,305,Below
0.236,1400,0.0,1000,42,584,Above
0.236,1400,0.0,OPEN,99,315,Below
0.236,1400,0.382,1500,12,855,Above
0.236,1400,0.382,OPEN,96,455,Below
0.236,1400,0.5,1300,35,387,Above
0.236,1400,0.5,1400,56,906,Below
0.236,1400,0.618,1200,57,228,Above
0.236,1400,0.618,1500,91,136,Below
0.236,1400,0.786,1100,86,381,Above
0.236,1400,0.786,1200,53,34,Below
0.236,1400,1.0,1300,20,539,Above
0.236,1400,1.0,1000,56,614,Below
0.236,1500,-1.0,1000,96,202,Above
0.236,1500,-1.0,1000,41,286,Below
0.236,1500,-0.786,1600,39,332,Above
0.236,1500,-0.786,1100,54,989,Below
0.236,1500,-0.618,0900,43,118,Above
0.236,1500,-0.618,1400,84,193,Below
0.236,1500,-0.5,1000,86,207,Above
0.236,1500,-0.5,1400,76,506,Below
0.236,1500,-0.382,0900,72,858,Above
0.236,1500,-0.382,1500,18,220,Below
0.236,1500,-0.236,1100,6,127,Above
0.236,1500,-0.236,0900,72,26,Below
0.236,1500,0.0,1100,62,583,Above
0.236,1500,0.0,1200,18,538,Below
0.236,1500,0.382,1200,38,475,Above
0.236,1500,0.382,1400,70,90,Below
0.236,1500,0.5,1100,35,433,Above
0.236,1500,0.5,1100,24,718,Below
0.236,1500,0.618,1600,87,294,Above
0.236,1500,0.618,1500,67,316,Below
0.236,1500,0.786,0900,13,846,Above
0.236,1500,0.786,1000,41,66,Below
0.236,1500,1.0,OPEN,11,219,Above
0.236,1500,1.0,1000,29,353,Below
0.236,1600,-1.0,OPEN,22,218,Above
0.236,1600,-1.0,1600,78,297,Below
0.236,1600,-0.786,1500,14,933,Above
0.236,1600,-0.786,1300,59,428,Below
0.236,1600,-0.618,1100,26,220,Above
0.236,1600,-0.618,OPEN,64,734,Below
0.236,1600,-0.5,1400,0,531,Above
0.236,1600,-0.5,0900,85,155,Below
0.236,1600,-0.382,0900,38,954,Above
0.236,1600,-0.382,1300,43,593,Below
0.236,1600,-0.236,0900,94,775,Above
0.236,1600,-0.236,0900,70,941,Below
0.236,1600,0.0,1600,37,964,Above
0.236,1600,0.0,1500,72,503,Below
0.236,1600,0.382,0900,50,556,Above
0.236,1600,0.382,1100,4,407,Below
0.236,1600,0.5,1600,38,477,Above
0.236,1600,0.5,0900,27,213,Below
0.236,1600,0.618,1400,77,159,Above
0.236,1600,0.618,1300,47,413,Below
0.236,1600,0.786,1500,54,77,Above
0.236,1600,0.786,1400,88,10,Below
0.236,1600,1.0,1200,56,360,Above
0.236,1600,1.0,1300,49,819,Below
0.382,OPEN,-1.0,0900,11,880,Above
0.382,OPEN,-1.0,OPEN,65,595,Below
0.382,OPEN,-0.786,1600,67,336,Above
0.382,OPEN,-0.786,1400,94,261,Below
0.382,OPEN,-0.618,0900,33,719,Above
0.382,OPEN,-0.618,1000,44,323,Below
0.382,OPEN,-0.5,1300,33,565,Above
0.382,OPEN,-0.5,0900,49,366,Below
0.382,OPEN,-0.382,1000,31,972,Above
0.382,OPEN,-0.382,1000,85,863,Below
0.382,OPEN,-0.236,OPEN,66,518,Above
0.382,OPEN,-0.236,1500,6,278,Below
0.382,OPEN,0.0,1400,65,13,Above
0.382,OPEN,0.0,1100,87,538,Below
0.382,OPEN,0.236,1200,5,732,Above
0.382,OPEN,0.236,1600,95,979,Below
0.382,OPEN,0.5,1000,90,726,Above
0.382,OPEN,0.5,1300,20,545,Below
0.382,OPEN,0.618,1000,3,161,Above
0.382,OPEN,0.618,1600,2,333,Below
0.382,OPEN,0.786,1300,39,697,Above
0.382,OPEN,0.786,1500,34,488,Below
0.382,OPEN,1.0,1100,88,305,Above
0.382,OPEN,1.0,1300,45,855,Below
0.382,0900,-1.0,1500,16,429,Above
0.382,0900,-1.0,1600,98,858,Below
0.382,0900,-0.786,1100,1,770,Above
0.382,0900,-0.786,1300,65,829,Below
0.382,0900,-0.618,1000,54,844,Above
0.382,0900,-0.618,1500,59,451,Below
0.382,0900,-0.5,1400,68,93,Above
0.382,0900,-0.5,1600,38,22,Below
0.382,0900,-0.382,1500,56,702,Above
0.382,0900,-0.382,1600,73,362,Below
0.382,0900,-0.236,1000,39,895,Above
0.382,0900,-0.236,1200,2,897,Below
0.382,0900,0.0,1400,89,532,Above
0.382,0900,0.0,1100,55,915,Below
0.382,0900,0.236,1500,33,588,Above
0.382,0900,0.236,1400,30,596,Below
0.382,0900,0.5,1600,65,79,Above
0.382,0900,0.5,1100,62,425,Below
0.382,0900,0.618,0900,56,747,Above
0.382,0900,0.618,1400,79,930,Below
0.382,0900,0.786,1300,38,666,Above
0.382,0900,0.786,1300,22,100,Below
0.382,0900,1.0,1300,37,651,Above
0.382,0900,1.0,OPEN,83,610,Below
0.382,1000,-1.0,1200,92,593,Above
0.382,1000,-1.0,OPEN,48,61,Below
0.382,1000,-0.786,1200,21,635,Above
0.382,1000,-0.786,1300,17,175,Below
0.382,1000,-0.618,1000,36,487,Above
0.382,1000,-0.618,0900,94,841,Below
0.382,1000,-0.5,1300,86,234,Above
0.382,1000,-0.5,0900,34,619,Below
0.382,1000,-0.382,1600,93,918,Above
0.382,1000,-0.382,1200,79,836,Below
0.382,1000,-0.236,1400,91,190,Above
0.382,1000,-0.236,1500,44,669,Below
0.382,1000,0.0,1400,60,868,Above
0.382,1000,0.0,1200,41,568,Below
0.382,1000,0.236,1200,58,559,Above
0.382,1000,0.236,0900,86,997,Below
0.382,1000,0.5,1000,52,920,Above
0.382,1000,0.5,1300,8,585,Below
0.382,1000,0.618,1100,50,48,Above
0.382,1000,0.618,1100,2,73,Below
0.382,1000,0.786,1300,10,106,Above
0.382,1000,0.786,OPEN,57,212,Below
0.382,1000,1.0,1300,20,560,Above
0.382,1000,1.0,1100,45,75,Below
0.382,1100,-1.0,0900,74,120,Above
0.382,1100,-1.0,1000,64,456,Below
0.382,1100,-0.786,1400,34,680,Above
0.382,1100,-0.786,1300,0,290,Below
0.382,1100,-0.618,1000,83,972,Above
0.382,1100,-0.618,1200,1,219,Below
0.382,1100,-0.5,0900,8,267,Above
0.382,1100,-0.5,0900,59,239,Below
0.382,1100,-0.382,1300,75,685,Above
0.382,1100,-0.382,1300,84,58,Below
0.382,1100,-0.236,1200,48,396,Above
0.382,1100,-0.236,1200,89,710,Below
0.382,1100,0.0,1500,89,239,Above
0.382,1100,0.0,OPEN,4,775,Below
0.382,1100,0.236,1000,15,430,Above
0.382,1100,0.236,1500,51,56,Below
0.382,1100,0.5,1200,79,320,Above
0.382,1100,0.5,1300,65,447,Below
0.382,1100,0.618,1300,89,707,Above
0.382,1100,0.618,1500,45,226,Below
0.382,1100,0.786,1200,7,618,Above
0.382,1100,0.786,1300,70,841,Below
0.382,1100,1.0,1000,20,209,Above
0.382,1100,1.0,1500,62,862,Below
0.382,1200,-1.0,0900,19,273,Above
0.382,1200,-1.0,1300,92,786,Below
0.382,1200,-0.786,1100,79,813,Above
0.382,1200,-0.786,1400,36,351,Below
0.382,1200,-0.618,1500,22,434,Above
0.382,1200,-0.618,1300,92,857,Below
0.382,1200,-0.5,1300,27,441,Above
0.382,1200,-0.5,1200,30,23,Below
0.382,1200,-0.382,1600,96,514,Above
0.382,1200,-0.382,1000,90,225,Below
0.382,1200,-0.236,1500,48,948,Above
0.382,1200,-0.236,1200,86,230,Below
0.382,1200,0.0,1100,41,656,Above
0.382,1200,0.0,0900,26,67,Below
0.382,1200,0.236,1200,24,82,Above
0.382,1200,0.236,1400,26,138,Below
0.382,1200,0.5,1100,73,435,Above
0.382,1200,0.5,1000,24,703,Below
0.382,1200,0.618,1300,5,646,Above
0.382,1200,0.618,0900,52,587,Below
0.382,1200,0.786,1300,86,11,Above
0.382,1200,0.786,1400,36,413,Below
0.382,1200,1.0,1100,23,377,Above
0.382,1200,1.0,OPEN,64,970,Below
0.382,1300,-1.0,1100,0,126,Above
0.382,1300,-1.0,1000,93,114,Below
